Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
31.7	87.3662	0.275182	6.69768	5.68482	50.1623	0.0161376	307.653	21.6558	263.13	63.6296	89.4742	10.5258	86.6521	13.3479	86.8079	13.1921	99.2973	0.702715	81.4131	18.5869	8.66079	17.5406	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
31.8	87.3894	0.274733	6.68467	5.67515	50.1624	0.0160943	307.661	21.651	263.235	63.5554	89.4879	10.5121	86.6848	13.3152	86.8018	13.1982	99.2969	0.703066	81.4148	18.5852	8.65833	17.5103	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
31.9	87.4124	0.274285	6.67169	5.66549	50.1624	0.0160512	307.668	21.6463	263.339	63.4814	89.5016	10.4984	86.7174	13.2826	86.7957	13.2043	99.2966	0.703416	81.4164	18.5836	8.65588	17.48	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32	87.4355	0.273837	6.65874	5.65586	50.1625	0.0160082	307.675	21.6416	263.443	63.4077	89.5152	10.4848	86.7499	13.2501	86.7897	13.2103	99.2962	0.703763	81.4181	18.5819	8.65344	17.45	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.1	87.4585	0.273391	6.64582	5.64624	50.1625	0.0159654	307.682	21.6369	263.546	63.3343	89.5289	10.4711	86.7823	13.2177	86.7837	13.2163	99.2959	0.704108	81.4198	18.5802	8.651	17.4201	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.2	87.4814	0.272945	6.63292	5.63664	50.1625	0.0159227	307.689	21.6322	263.649	63.2612	89.5425	10.4575	86.8146	13.1854	86.7778	13.2222	99.2955	0.704451	81.4214	18.5786	8.64857	17.3903	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.3	87.5043	0.2725	6.62005	5.62705	50.1626	0.0158802	307.696	21.6276	263.752	63.1883	89.5561	10.4439	86.8468	13.1532	86.7718	13.2282	99.2952	0.704792	81.4231	18.5769	8.64615	17.3606	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.4	87.5272	0.272056	6.60721	5.61748	50.1626	0.0158379	307.703	21.6229	263.854	63.1156	89.5697	10.4303	86.8788	13.1212	86.766	13.234	99.2949	0.705131	81.4248	18.5752	8.64373	17.3311	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.5	87.55	0.271613	6.5944	5.60793	50.1627	0.0157957	307.71	21.6183	263.955	63.0433	89.5833	10.4167	86.9108	13.0892	86.7601	13.2399	99.2945	0.705467	81.4264	18.5736	8.64131	17.3017	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.6	87.5727	0.271171	6.58162	5.5984	50.1627	0.0157537	307.718	21.6136	264.057	62.9712	89.5969	10.4031	86.9427	13.0573	86.7543	13.2457	99.2942	0.705802	81.4281	18.5719	8.63891	17.2724	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.7	87.5954	0.27073	6.56886	5.58888	50.1628	0.0157119	307.725	21.609	264.158	62.8993	89.6105	10.3895	86.9745	13.0255	86.7486	13.2514	99.2939	0.706134	81.4297	18.5703	8.63651	17.2433	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.8	87.6181	0.270289	6.55613	5.57938	50.1628	0.0156702	307.732	21.6044	264.258	62.8277	89.624	10.376	87.0062	12.9938	86.7429	13.2571	99.2935	0.706465	81.4314	18.5686	8.63411	17.2143	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
32.9	87.6407	0.26985	6.54343	5.56989	50.1628	0.0156287	307.739	21.5998	264.358	62.7564	89.6375	10.3625	87.0377	12.9623	86.7372	13.2628	99.2932	0.706793	81.433	18.567	8.63172	17.1855	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33	87.6633	0.269411	6.53076	5.56043	50.1629	0.0155874	307.746	21.5952	264.458	62.6853	89.651	10.349	87.0692	12.9308	86.7315	13.2685	99.2929	0.707119	81.4346	18.5654	8.62934	17.1568	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.1	87.6859	0.268973	6.51811	5.55098	50.1629	0.0155462	307.752	21.5906	264.558	62.6145	89.6645	10.3355	87.1005	12.8995	86.7259	13.2741	99.2926	0.707443	81.4363	18.5637	8.62696	17.1282	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.2	87.7083	0.268537	6.50549	5.54154	50.163	0.0155051	307.759	21.586	264.657	62.5439	89.678	10.322	87.1318	12.8682	86.7203	13.2797	99.2922	0.707765	81.4379	18.5621	8.62458	17.0997	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.3	87.7308	0.268101	6.4929	5.53213	50.163	0.0154642	307.766	21.5815	264.755	62.4736	89.6915	10.3085	87.163	12.837	86.7148	13.2852	99.2919	0.708085	81.4395	18.5605	8.62222	17.0714	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.4	87.7532	0.267665	6.48033	5.52273	50.163	0.0154235	307.773	21.5769	264.854	62.4036	89.7049	10.2951	87.194	12.806	86.7093	13.2907	99.2916	0.708403	81.4411	18.5589	8.61986	17.0431	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.5	87.7755	0.267231	6.46779	5.51334	50.1631	0.0153829	307.78	21.5724	264.952	62.3338	89.7183	10.2817	87.225	12.775	86.7038	13.2962	99.2913	0.708719	81.4428	18.5572	8.6175	17.0151	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.6	87.7979	0.266798	6.45528	5.50397	50.1631	0.0153425	307.787	21.5678	265.049	62.2642	89.7317	10.2683	87.2558	12.7442	86.6984	13.3016	99.291	0.709033	81.4444	18.5556	8.61515	16.9871	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.7	87.8201	0.266365	6.44279	5.49462	50.1632	0.0153023	307.794	21.5633	265.146	62.1949	89.7451	10.2549	87.2866	12.7134	86.693	13.307	99.2907	0.709345	81.446	18.554	8.61281	16.9593	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.8	87.8423	0.265933	6.43034	5.48529	50.1632	0.0152621	307.801	21.5588	265.243	62.1258	89.7585	10.2415	87.3172	12.6828	86.6876	13.3124	99.2903	0.709655	81.4476	18.5524	8.61047	16.9315	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
33.9	87.8645	0.265503	6.41791	5.47597	50.1632	0.0152222	307.808	21.5543	265.339	62.057	89.7719	10.2281	87.3478	12.6522	86.6823	13.3177	99.29	0.709963	81.4492	18.5508	8.60814	16.904	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34	87.8867	0.265073	6.4055	5.46667	50.1633	0.0151824	307.814	21.5498	265.436	61.9884	89.7852	10.2148	87.3782	12.6218	86.677	13.323	99.2897	0.710269	81.4508	18.5492	8.60581	16.8765	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.1	87.9088	0.264644	6.39312	5.45739	50.1633	0.0151427	307.821	21.5454	265.531	61.9201	89.7985	10.2015	87.4086	12.5914	86.6717	13.3283	99.2894	0.710573	81.4524	18.5476	8.60349	16.8491	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.2	87.9308	0.264215	6.38077	5.44812	50.1634	0.0151033	307.828	21.5409	265.627	61.852	89.8119	10.1881	87.4388	12.5612	86.6665	13.3335	99.2891	0.710875	81.454	18.546	8.60118	16.8219	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.3	87.9528	0.263788	6.36845	5.43887	50.1634	0.0150639	307.835	21.5365	265.721	61.7841	89.8251	10.1749	87.4689	12.5311	86.6613	13.3387	99.2888	0.711175	81.4556	18.5444	8.59887	16.7948	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.4	87.9748	0.263361	6.35615	5.42963	50.1634	0.0150247	307.841	21.532	265.816	61.7165	89.8384	10.1616	87.499	12.501	86.6562	13.3438	99.2885	0.711473	81.4572	18.5428	8.59656	16.7678	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.5	87.9967	0.262936	6.34388	5.42041	50.1635	0.0149857	307.848	21.5276	265.91	61.6491	89.8517	10.1483	87.5289	12.4711	86.651	13.349	99.2882	0.711769	81.4588	18.5412	8.59426	16.741	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.6	88.0186	0.262511	6.33164	5.41121	50.1635	0.0149468	307.855	21.5232	266.004	61.582	89.8649	10.1351	87.5588	12.4412	86.6459	13.3541	99.2879	0.712064	81.4603	18.5397	8.59197	16.7142	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.7	88.0404	0.262087	6.31942	5.40203	50.1636	0.014908	307.862	21.5187	266.098	61.5151	89.8781	10.1219	87.5885	12.4115	86.6409	13.3591	99.2876	0.712356	81.4619	18.5381	8.58968	16.6876	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.8	88.0622	0.261663	6.30723	5.39286	50.1636	0.0148694	307.868	21.5143	266.191	61.4484	89.8913	10.1087	87.6181	12.3819	86.6359	13.3641	99.2874	0.712646	81.4635	18.5365	8.5874	16.6611	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
34.9	88.0839	0.261241	6.29506	5.3837	50.1636	0.014831	307.875	21.51	266.284	61.382	89.9045	10.0955	87.6477	12.3523	86.6309	13.3691	99.2871	0.712934	81.4651	18.5349	8.58512	16.6347	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35	88.1056	0.26082	6.28292	5.37457	50.1637	0.0147927	307.882	21.5056	266.376	61.3158	89.9177	10.0823	87.6771	12.3229	86.6259	13.3741	99.2868	0.713221	81.4666	18.5334	8.58285	16.6084	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.1	88.1273	0.260399	6.27081	5.36544	50.1637	0.0147545	307.888	21.5012	266.468	61.2498	89.9309	10.0691	87.7065	12.2935	86.621	13.379	99.2865	0.713505	81.4682	18.5318	8.58059	16.5822	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.2	88.1489	0.259979	6.25872	5.35634	50.1637	0.0147165	307.895	21.4969	266.56	61.1841	89.944	10.056	87.7357	12.2643	86.6161	13.3839	99.2862	0.713788	81.4697	18.5303	8.57832	16.5562	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.3	88.1704	0.25956	6.24666	5.34725	50.1638	0.0146786	307.901	21.4925	266.652	61.1186	89.9571	10.0429	87.7649	12.2351	86.6113	13.3887	99.2859	0.714069	81.4713	18.5287	8.57607	16.5302	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.4	88.192	0.259142	6.23462	5.33818	50.1638	0.0146409	307.908	21.4882	266.743	61.0533	89.9702	10.0298	87.7939	12.2061	86.6065	13.3935	99.2857	0.714348	81.4729	18.5271	8.57382	16.5044	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.5	88.2134	0.258725	6.22261	5.32912	50.1639	0.0146033	307.915	21.4838	266.833	60.9883	89.9833	10.0167	87.8229	12.1771	86.6017	13.3983	99.2854	0.714625	81.4744	18.5256	8.57158	16.4787	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.6	88.2349	0.258308	6.21063	5.32008	50.1639	0.0145659	307.921	21.4795	266.924	60.9235	89.9964	10.0036	87.8517	12.1483	86.5969	13.4031	99.2851	0.7149	81.476	18.524	8.56934	16.4531	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.7	88.2563	0.257893	6.19867	5.31106	50.1639	0.0145286	307.928	21.4752	267.014	60.8589	90.0094	9.99059	87.8805	12.1195	86.5922	13.4078	99.2848	0.715173	81.4775	18.5225	8.5671	16.4276	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.8	88.2776	0.257478	6.18674	5.30205	50.164	0.0144914	307.934	21.4709	267.104	60.7945	90.0224	9.97756	87.9091	12.0909	86.5875	13.4125	99.2846	0.715444	81.479	18.521	8.56487	16.4022	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
35.9	88.299	0.257064	6.17483	5.29306	50.164	0.0144544	307.941	21.4666	267.193	60.7304	90.0355	9.96455	87.9377	12.0623	86.5829	13.4171	99.2843	0.715714	81.4806	18.5194	8.56265	16.3769	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
36	88.3202	0.256651	6.16295	5.28408	50.164	0.0144175	307.947	21.4623	267.282	60.6665	90.0484	9.95155	87.9661	12.0339	86.5782	13.4218	99.284	0.715982	81.4821	18.5179	8.56043	16.3517	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
36.1	88.3415	0.256238	6.1511	5.27512	50.1641	0.0143808	307.954	21.4581	267.371	60.6028	90.0614	9.93857	87.9945	12.0055	86.5736	13.4264	99.2838	0.716247	81.4836	18.5164	8.55822	16.3267	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
36.2	88.3626	0.255827	6.13927	5.26618	50.1641	0.0143442	307.96	21.4538	267.459	60.5393	90.0744	9.92562	88.0228	11.9772	86.5691	13.4309	99.2835	0.716511	81.4852	18.5148	8.55601	16.3017	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	0	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
