Time	[ppMek]	[ppErk]	[Raf]	[pRaf]	[TGFbR_Cav]	[TGFbR_EE]	[TGFbR_a]	[TGFbR]	[Smad2n]	[pSmad2n]	[pSmad2]	[Smad2]	[pMek]	[Mek]	[pmTORC1]	[mTORC1]	[pAkt]	[Akt]	[pPI3K]	[PI3K]	[pErk]	[Erk]	[pS6K]	[S6K]	Values[kSmad2Dephos_km]	Values[kSmad2Phos_kcat]	Values[kRafPhosByTGFbR_kcat]	Values[TGFb]	Values[kTGFbOn]	Values[pSmad2Tot]	Values[Smad2Tot]	Values[kSmad2Phos_km]	Values[kTGFbRRecyc]	Values[kTGFbRIntern]	Values[kTGFbOff]	Values[kmTORC1Dephos_km]	Values[kS6KDephos_km]	Values[kMekPhos_ki1]	Values[kMekPhos_km1]	Values[kRafDephosVmax]	Values[kRafDephos_km]	Values[kRafPhos_n]	Values[kRafPhos_Vmax]	Values[kRafPhos_ki]	Values[kRafPhos_km]	Values[GrowthFactors]	Values[kSmad2Dephos_Vmax]	Values[kAktPhos_ki]	Values[kAktPhos_km]	Values[MK2206]	Values[kAktPhos_kcat]	Values[kAktDephos_Vmax]	Values[kAktDephos_km]	Values[kmTORC1Phos_ki]	Values[kmTORC1Phos_km]	Values[Everolimus]	Values[kmTORC1Phos_kcat]	Values[kPI3KPhosByTGFbR_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[kSmad2DephosByErk_kcat]	Values[kSmad2DephosByErk_km]	Values[kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_Vmax]	Values[kSmad2PhosByAkt_km]	Values[kPI3KDephosByErk]	Values[kSmad2PhosByAkt_kcat]	Values[kRafPhosByTGFbR_km]	Values[kMekDephos_km1]	Values[kMekDephos_Vmax1]	Values[kMekPhos_kcat1]	Values[AZD]	Values[kErkDephos_km1]	Values[kErkDephos_Vmax1]	Values[kErkPhos_km1]	Values[kErkPhos_kcat1]	Values[kPI3KPhosByGF]	Values[kPI3KDephosByS6K]	Values[kRafPhosByPI3K_km]	Values[kRafPhosByPI3K_kcat]
40.9	9.59739	34.9622	70.715	29.285	10.5766	11.3141	1.08741	77.0458	49.8216	2.0682e-82	1.79517	48.3833	49.939	278.434	13.217	86.783	24.017	75.983	14.0974	85.9026	95.4597	213.878	0.703372	99.2966	60	0.1	265	0.005	0.1	1.79517	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41	9.59772	34.9712	70.7148	29.2852	10.5776	11.3126	1.08738	77.0463	49.8216	2.70197e-82	1.79346	48.385	49.9402	278.432	13.2289	86.7711	23.9863	76.0137	14.0902	85.9098	95.4714	213.858	0.704054	99.2959	60	0.1	265	0.005	0.1	1.79346	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.1	9.59805	34.9801	70.7146	29.2854	10.5786	11.3112	1.08736	77.0468	49.8216	4.85839e-82	1.79176	48.3867	49.9414	278.431	13.2408	86.7592	23.9556	76.0444	14.083	85.917	95.4831	213.837	0.704735	99.2953	60	0.1	265	0.005	0.1	1.79176	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.2	9.59838	34.989	70.7144	29.2856	10.5795	11.3097	1.08734	77.0473	49.8216	6.5408e-82	1.79005	48.3884	49.9426	278.429	13.2526	86.7474	23.925	76.075	14.0758	85.9242	95.4947	213.817	0.705413	99.2946	60	0.1	265	0.005	0.1	1.79005	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.3	9.5987	34.9978	70.7143	29.2857	10.5805	11.3083	1.08732	77.0478	49.8216	7.14231e-82	1.78835	48.3901	49.9438	278.428	13.2644	86.7356	23.8946	76.1054	14.0686	85.9314	95.5062	213.796	0.706089	99.2939	60	0.1	265	0.005	0.1	1.78835	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.4	9.59903	35.0066	70.7141	29.2859	10.5815	11.3068	1.0873	77.0483	49.8216	7.10281e-82	1.78665	48.3918	49.9449	278.426	13.2761	86.7239	23.8642	76.1358	14.0615	85.9385	95.5177	213.776	0.706763	99.2932	60	0.1	265	0.005	0.1	1.78665	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.5	9.59935	35.0154	70.7139	29.2861	10.5825	11.3054	1.08727	77.0488	49.8216	6.02689e-82	1.78495	48.3935	49.9461	278.425	13.2879	86.7121	23.8339	76.1661	14.0545	85.9455	95.5292	213.756	0.707434	99.2926	60	0.1	265	0.005	0.1	1.78495	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.6	9.59968	35.0242	70.7137	29.2863	10.5834	11.3039	1.08725	77.0493	49.8216	4.45127e-82	1.78326	48.3952	49.9473	278.423	13.2995	86.7005	23.8037	76.1963	14.0474	85.9526	95.5406	213.736	0.708103	99.2919	60	0.1	265	0.005	0.1	1.78326	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.7	9.6	35.0329	70.7135	29.2865	10.5844	11.3025	1.08723	77.0498	49.8216	3.37968e-82	1.78157	48.3969	49.9484	278.422	13.3111	86.6889	23.7736	76.2264	14.0404	85.9596	95.552	213.716	0.708769	99.2912	60	0.1	265	0.005	0.1	1.78157	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.8	9.60032	35.0416	70.7133	29.2867	10.5853	11.3011	1.08721	77.0503	49.8216	2.17108e-82	1.77989	48.3986	49.9496	278.42	13.3227	86.6773	23.7436	76.2564	14.0335	85.9665	95.5633	213.696	0.709433	99.2906	60	0.1	265	0.005	0.1	1.77989	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
41.9	9.60064	35.0502	70.7131	29.2869	10.5863	11.2996	1.08719	77.0508	49.8216	9.34386e-83	1.77821	48.4003	49.9507	278.419	13.3342	86.6658	23.7136	76.2864	14.0265	85.9735	95.5746	213.676	0.710095	99.2899	60	0.1	265	0.005	0.1	1.77821	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42	9.60096	35.0588	70.7129	29.2871	10.5872	11.2982	1.08716	77.0513	49.8216	-2.17908e-83	1.77653	48.4019	49.9519	278.417	13.3457	86.6543	23.6838	76.3162	14.0196	85.9804	95.5858	213.656	0.710755	99.2892	60	0.1	265	0.005	0.1	1.77653	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.1	9.60128	35.0674	70.7127	29.2873	10.5882	11.2968	1.08714	77.0518	49.8216	-1.22388e-82	1.77486	48.4036	49.953	278.416	13.3572	86.6428	23.6541	76.3459	14.0127	85.9873	95.597	213.636	0.711413	99.2886	60	0.1	265	0.005	0.1	1.77486	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.2	9.60159	35.076	70.7125	29.2875	10.5891	11.2954	1.08712	77.0523	49.8216	-1.8825e-82	1.77319	48.4053	49.9542	278.414	13.3686	86.6314	23.6246	76.3754	14.0059	85.9941	95.6082	213.616	0.712068	99.2879	60	0.1	265	0.005	0.1	1.77319	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.3	9.60191	35.0845	70.7124	29.2876	10.5901	11.294	1.0871	77.0528	49.8216	-2.01431e-82	1.77152	48.4069	49.9553	278.413	13.38	86.62	23.5951	76.4049	13.9991	86.0009	95.6193	213.597	0.71272	99.2873	60	0.1	265	0.005	0.1	1.77152	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.4	9.60222	35.093	70.7122	29.2878	10.591	11.2926	1.08707	77.0533	49.8216	-1.44145e-82	1.76986	48.4086	49.9564	278.411	13.3913	86.6087	23.5657	76.4343	13.9923	86.0077	95.6303	213.577	0.713371	99.2866	60	0.1	265	0.005	0.1	1.76986	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.5	9.60253	35.1015	70.712	29.288	10.5919	11.2912	1.08705	77.0538	49.8216	-1.17608e-82	1.76821	48.4103	49.9575	278.41	13.4026	86.5974	23.5364	76.4636	13.9855	86.0145	95.6414	213.558	0.714019	99.286	60	0.1	265	0.005	0.1	1.76821	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.6	9.60284	35.11	70.7118	29.2882	10.5929	11.2898	1.08703	77.0543	49.8216	-7.64431e-83	1.76656	48.4119	49.9587	278.409	13.4139	86.5861	23.5073	76.4927	13.9788	86.0212	95.6523	213.538	0.714665	99.2853	60	0.1	265	0.005	0.1	1.76656	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.7	9.60315	35.1184	70.7116	29.2884	10.5938	11.2884	1.08701	77.0548	49.8216	-2.90962e-83	1.76492	48.4135	49.9598	278.407	13.4251	86.5749	23.4783	76.5217	13.9721	86.0279	95.6633	213.519	0.715309	99.2847	60	0.1	265	0.005	0.1	1.76492	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.8	9.60346	35.1267	70.7115	29.2885	10.5947	11.287	1.08699	77.0552	49.8216	1.37163e-83	1.76328	48.4152	49.9609	278.406	13.4362	86.5638	23.4493	76.5507	13.9654	86.0346	95.6742	213.499	0.715951	99.284	60	0.1	265	0.005	0.1	1.76328	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
42.9	9.60376	35.1351	70.7113	29.2887	10.5956	11.2856	1.08696	77.0557	49.8216	6.3422e-83	1.76164	48.4168	49.962	278.404	13.4474	86.5526	23.4205	76.5795	13.9588	86.0412	95.685	213.48	0.71659	99.2834	60	0.1	265	0.005	0.1	1.76164	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43	9.60407	35.1434	70.7111	29.2889	10.5965	11.2842	1.08694	77.0562	49.8216	1.07364e-82	1.76002	48.4184	49.9631	278.403	13.4585	86.5415	23.3918	76.6082	13.9522	86.0478	95.6958	213.461	0.717228	99.2828	60	0.1	265	0.005	0.1	1.76002	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.1	9.60437	35.1517	70.7109	29.2891	10.5974	11.2828	1.08692	77.0567	49.8216	1.31305e-82	1.75839	48.4201	49.9642	278.401	13.4695	86.5305	23.3633	76.6367	13.9456	86.0544	95.7066	213.442	0.717863	99.2821	60	0.1	265	0.005	0.1	1.75839	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.2	9.60468	35.16	70.7107	29.2893	10.5983	11.2814	1.0869	77.0572	49.8216	1.23651e-82	1.75678	48.4217	49.9653	278.4	13.4805	86.5195	23.3348	76.6652	13.9391	86.0609	95.7173	213.423	0.718495	99.2815	60	0.1	265	0.005	0.1	1.75678	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.3	9.60498	35.1682	70.7106	29.2894	10.5992	11.2801	1.08688	77.0577	49.8216	8.00717e-83	1.75517	48.4233	49.9664	278.399	13.4915	86.5085	23.3065	76.6935	13.9325	86.0675	95.728	213.404	0.719126	99.2809	60	0.1	265	0.005	0.1	1.75517	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.4	9.60528	35.1764	70.7104	29.2896	10.6001	11.2787	1.08685	77.0582	49.8216	6.61887e-83	1.75356	48.4249	49.9675	278.397	13.5024	86.4976	23.2783	76.7217	13.9261	86.0739	95.7386	213.385	0.719754	99.2802	60	0.1	265	0.005	0.1	1.75356	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.5	9.60558	35.1845	70.7102	29.2898	10.601	11.2773	1.08683	77.0587	49.8216	4.74649e-83	1.75196	48.4265	49.9686	278.396	13.5133	86.4867	23.2502	76.7498	13.9196	86.0804	95.7492	213.367	0.720381	99.2796	60	0.1	265	0.005	0.1	1.75196	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.6	9.60588	35.1927	70.71	29.29	10.6019	11.276	1.08681	77.0592	49.8216	2.77988e-83	1.75037	48.4281	49.9696	278.395	13.5242	86.4758	23.2222	76.7778	13.9132	86.0868	95.7597	213.348	0.721005	99.279	60	0.1	265	0.005	0.1	1.75037	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.7	9.60617	35.2008	70.7098	29.2902	10.6028	11.2746	1.08679	77.0597	49.8216	1.21348e-83	1.74878	48.4297	49.9707	278.393	13.535	86.465	23.1944	76.8056	13.9068	86.0932	95.7702	213.329	0.721627	99.2784	60	0.1	265	0.005	0.1	1.74878	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.8	9.60647	35.2089	70.7097	29.2903	10.6037	11.2733	1.08677	77.0602	49.8216	-2.17931e-84	1.7472	48.4313	49.9718	278.392	13.5458	86.4542	23.1667	76.8333	13.9004	86.0996	95.7807	213.311	0.722247	99.2778	60	0.1	265	0.005	0.1	1.7472	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
43.9	9.60677	35.2169	70.7095	29.2905	10.6046	11.2719	1.08674	77.0607	49.8216	-2.08912e-83	1.74562	48.4328	49.9728	278.39	13.5565	86.4435	23.1391	76.8609	13.8941	86.1059	95.7911	213.292	0.722864	99.2771	60	0.1	265	0.005	0.1	1.74562	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44	9.60706	35.2249	70.7093	29.2907	10.6054	11.2706	1.08672	77.0612	49.8216	-3.39929e-83	1.74405	48.4344	49.9739	278.389	13.5672	86.4328	23.1116	76.8884	13.8877	86.1123	95.8015	213.274	0.72348	99.2765	60	0.1	265	0.005	0.1	1.74405	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.1	9.60735	35.2329	70.7092	29.2908	10.6063	11.2692	1.0867	77.0617	49.8216	-3.79281e-83	1.74249	48.436	49.975	278.388	13.5779	86.4221	23.0843	76.9157	13.8815	86.1185	95.8118	213.256	0.724093	99.2759	60	0.1	265	0.005	0.1	1.74249	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.2	9.60764	35.2409	70.709	29.291	10.6072	11.2679	1.08668	77.0622	49.8216	-2.87162e-83	1.74093	48.4375	49.976	278.386	13.5885	86.4115	23.0571	76.9429	13.8752	86.1248	95.8221	213.237	0.724705	99.2753	60	0.1	265	0.005	0.1	1.74093	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.3	9.60793	35.2488	70.7088	29.2912	10.608	11.2665	1.08666	77.0627	49.8216	-2.26156e-83	1.73938	48.4391	49.9771	278.385	13.5991	86.4009	23.03	76.97	13.869	86.131	95.8324	213.219	0.725314	99.2747	60	0.1	265	0.005	0.1	1.73938	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.4	9.60822	35.2567	70.7086	29.2914	10.6089	11.2652	1.08663	77.0632	49.8216	-1.80424e-83	1.73784	48.4406	49.9781	278.384	13.6097	86.3903	23.003	76.997	13.8628	86.1372	95.8426	213.201	0.725921	99.2741	60	0.1	265	0.005	0.1	1.73784	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.5	9.60851	35.2645	70.7085	29.2915	10.6098	11.2639	1.08661	77.0636	49.8216	-1.22478e-83	1.7363	48.4422	49.9791	278.382	13.6202	86.3798	22.9762	77.0238	13.8566	86.1434	95.8528	213.183	0.726526	99.2735	60	0.1	265	0.005	0.1	1.7363	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.6	9.6088	35.2724	70.7083	29.2917	10.6106	11.2626	1.08659	77.0641	49.8216	-6.73026e-84	1.73477	48.4437	49.9802	278.381	13.6306	86.3694	22.9495	77.0505	13.8504	86.1496	95.8629	213.165	0.727129	99.2729	60	0.1	265	0.005	0.1	1.73477	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.7	9.60908	35.2802	70.7081	29.2919	10.6115	11.2612	1.08657	77.0646	49.8216	-2.76537e-84	1.73325	48.4452	49.9812	278.38	13.6411	86.3589	22.9229	77.0771	13.8443	86.1557	95.873	213.147	0.72773	99.2723	60	0.1	265	0.005	0.1	1.73325	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.8	9.60937	35.288	70.708	29.292	10.6123	11.2599	1.08655	77.0651	49.8216	3.95066e-84	1.73173	48.4467	49.9822	278.378	13.6515	86.3485	22.8964	77.1036	13.8382	86.1618	95.883	213.129	0.728329	99.2717	60	0.1	265	0.005	0.1	1.73173	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
44.9	9.60965	35.2957	70.7078	29.2922	10.6132	11.2586	1.08652	77.0656	49.8216	9.3341e-84	1.73022	48.4482	49.9832	278.377	13.6619	86.3381	22.8701	77.1299	13.8321	86.1679	95.893	213.112	0.728926	99.2711	60	0.1	265	0.005	0.1	1.73022	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
45	9.60993	35.3034	70.7076	29.2924	10.614	11.2573	1.0865	77.0661	49.8216	1.21669e-83	1.72871	48.4498	49.9843	278.376	13.6722	86.3278	22.8439	77.1561	13.8261	86.1739	95.903	213.094	0.729521	99.2705	60	0.1	265	0.005	0.1	1.72871	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
45.1	9.61021	35.3111	70.7075	29.2925	10.6148	11.256	1.08648	77.0666	49.8216	1.10773e-83	1.72721	48.4512	49.9853	278.375	13.6825	86.3175	22.8178	77.1822	13.8201	86.1799	95.9129	213.076	0.730114	99.2699	60	0.1	265	0.005	0.1	1.72721	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
45.2	9.61049	35.3188	70.7073	29.2927	10.6157	11.2547	1.08646	77.0671	49.8216	1.01063e-83	1.72572	48.4527	49.9863	278.373	13.6928	86.3072	22.7919	77.2081	13.8141	86.1859	95.9228	213.059	0.730705	99.2693	60	0.1	265	0.005	0.1	1.72572	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
45.3	9.61077	35.3264	70.7071	29.2929	10.6165	11.2534	1.08644	77.0676	49.8216	1.49252e-83	1.72424	48.4542	49.9873	278.372	13.703	86.297	22.766	77.234	13.8081	86.1919	95.9326	213.041	0.731294	99.2687	60	0.1	265	0.005	0.1	1.72424	100	50	0.0333333	0.333333	0.04	100	10	0.25	15	3602.5	8	1	9000	3.5	10	1	65	0.01	12.5	0	1.5	30	15	0.001	3	1	0.35	50	10	7.5	30	1	100	0.5	50	40	0.5	0.1	25	15	2700	90	1	15	1800	50	200	0.239475	25	50	5
