Time	[TGFbR]	[TGFbR_a]	[TGFbR_EE]	[TGFbR_Cav]	[Smad2]	[pSmad2]	[Mek]	[pMek]	[Erk]	[pErk]	[PI3K]	[pPI3K]	[Akt]	[pAkt]	[mTORC1]	[pmTORC1]	[S6K]	[pS6K]	[Raf]	[pRaf]	[ppMek]	[ppErk]	Values[Smad2Tot]	Values[_kTGFbOn]	Values[TGFb]	Values[kTGFbOff]	Values[kTGFbRIntern]	Values[kTGFbRRecyc]	Values[kSmad2Phos_km]	Values[_kSmad2Phos_kcat]	Values[kSmad2Dephos_km]	Values[kSmad2Dephos_Vmax]	Values[GrowthFactors]	Values[kRafPhos_km]	Values[kRafPhos_ki]	Values[kRafPhos_Vmax]	Values[kRafPhos_n]	Values[kRafDephos_km]	Values[kRafDephosVmax]	Values[kMekPhos_km1]	Values[_kMekPhos_ki]	Values[kMekPhos_kcat]	Values[AZD]	Values[kMekDephos_km]	Values[kMekDephos_Vmax]	Values[kErkPhos_km1]	Values[kErkPhos_kcat]	Values[kErkDephos_km]	Values[kErkDephos_Vmax]	Values[_kPI3KPhosByGF]	Values[_kPI3KDephosByS6K]	Values[kAktPhos_km]	Values[_kAktPhos_ki]	Values[_kAktPhos_kcat]	Values[MK2206]	Values[kAktDephos_km]	Values[kAktDephos_Vmax]	Values[kmTORC1Phos_km]	Values[_kmTORC1Phos_ki]	Values[_kmTORC1Phos_kcat]	Values[Everolimus]	Values[_kmTORCPhosBasal_Vmax]	Values[_kmTORCPhosBasal_km]	Values[kmTORC1Dephos_km]	Values[_kmTORC1Dephos_Vmax]	Values[kS6KPhosBymTORC1_km]	Values[_kS6KPhosBymTORC1_kcat]	Values[kS6KDephos_km]	Values[kS6KDephos_Vmax]	Values[kRafPhosByTGFbR_km]	Values[_kRafPhosByTGFbR_kcat]	Values[kRafPhosByPI3K_km]	Values[_kRafPhosByPI3K_kcat]	Values[kPI3KPhosByTGFbR_km]	Values[_kPI3KPhosByTGFbR_kcat]	Values[_kPI3KDephosByErk]	Values[kSmad2PhosByAkt_km]	Values[kSmad2PhosByAkt_kcat]	Values[kSmad2DephosByErk_km]	Values[kSmad2DephosByErk_kcat]
58.4	92.1597	0.182068	4.05092	3.63126	50.1705	0.00795421	272.192	50.8616	291.436	41.7566	92.0466	7.95343	92.917	7.08296	86.3169	13.6831	99.2684	0.731565	51.9417	48.0583	14.916	11.1078	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
58.5	92.1732	0.181804	4.04357	3.62529	50.1704	0.00804995	299.981	31.4863	301.125	38.634	92.3007	7.69929	92.9463	7.05366	86.3174	13.6826	99.2685	0.731538	53.9133	46.0867	6.50264	4.5415	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
58.6	92.1868	0.181541	4.03623	3.61933	50.17	0.00850772	316.076	19.6427	289.094	49.7548	92.9209	7.07909	92.9648	7.03519	86.3179	13.6821	99.2685	0.731511	76.3137	23.6863	2.25139	5.452	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
58.7	92.2003	0.181278	4.02891	3.61339	50.1695	0.00898764	308.079	27.9783	269.516	61.0371	93.4954	6.50459	92.9684	7.03159	86.3184	13.6816	99.2685	0.731483	89.262	10.738	1.91318	13.7469	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
58.8	92.2138	0.181016	4.0216	3.60745	50.1693	0.00912273	285.565	47.5562	252.299	65.9725	93.5854	6.41455	92.9633	7.03666	86.3189	13.6811	99.2685	0.731455	90.8303	9.16969	4.84885	26.0291	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
58.9	92.2273	0.180754	4.01431	3.60152	50.1698	0.00867728	264.364	60.2562	252.594	62.3534	92.9965	7.0035	92.9643	7.03566	86.3195	13.6805	99.2686	0.731426	80.4279	19.5721	13.3499	29.3528	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59	92.2408	0.180493	4.00704	3.59561	50.1704	0.00805593	262.051	58.3434	276.184	49.7146	92.2749	7.7251	92.9827	7.01733	86.32	13.68	99.2686	0.731396	61.0996	38.9004	17.5758	18.402	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.1	92.2542	0.180232	3.99978	3.58971	50.1706	0.00783099	282.822	43.5596	298.627	38.2109	92.1462	7.85383	93.0121	6.98793	86.3206	13.6794	99.2686	0.731366	49.3491	50.6509	11.5887	7.4623	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.2	92.2676	0.179972	3.99253	3.58381	50.1704	0.00810285	309.141	24.7249	298.417	41.8625	92.5829	7.41711	93.0376	6.9624	86.3212	13.6788	99.2687	0.731335	61.9652	38.0348	4.10372	4.02124	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.3	92.281	0.179712	3.98531	3.57793	50.1699	0.00859664	315.606	20.5136	282.122	54.4694	93.2231	6.77691	93.05	6.95	86.3217	13.6783	99.2687	0.731303	83.0879	16.9121	1.8507	7.70911	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.4	92.2943	0.179453	3.97809	3.57206	50.1695	0.00898359	300.688	34.8751	262.502	63.5409	93.6542	6.34576	93.0491	6.95091	86.3223	13.6777	99.2687	0.73127	90.9535	9.04645	2.40648	18.2571	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.5	92.3076	0.179194	3.97089	3.5662	50.1696	0.00890678	276.74	53.718	249.675	65.6584	93.4891	6.51089	93.0445	6.95553	86.3229	13.6771	99.2688	0.731237	88.7481	11.2519	7.51199	28.9669	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.6	92.3209	0.178936	3.96371	3.56035	50.1701	0.00833515	260.784	61.196	259.315	58.5308	92.7658	7.23424	93.0511	6.94894	86.3236	13.6764	99.2688	0.731203	73.9063	26.0937	15.9896	26.4544	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.7	92.3342	0.178678	3.95654	3.55451	50.1706	0.00781862	267.032	54.4937	285.837	44.6071	92.2153	7.78466	93.0743	6.92566	86.3242	13.6758	99.2688	0.731169	55.1799	44.8201	16.4448	13.8559	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.8	92.3474	0.178421	3.94939	3.54868	50.1707	0.00777844	292.52	36.8138	301.465	37.3706	92.3113	7.68873	93.1033	6.89667	86.3248	13.6752	99.2689	0.731134	50.5129	49.4871	8.63629	5.4653	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
59.9	92.3606	0.178164	3.94225	3.54286	50.1703	0.00815123	314.068	21.0284	294.303	45.5997	92.8457	7.15428	93.1247	6.87534	86.3255	13.6745	99.2689	0.731098	69.7992	30.2008	2.87369	4.39768	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60	92.3738	0.177908	3.93513	3.53706	50.1698	0.00863531	312.763	23.4327	276.146	57.8149	93.453	6.54697	93.1322	6.86779	86.3261	13.6739	99.2689	0.731062	86.8894	13.1106	1.77384	10.3396	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.1	92.387	0.177653	3.92802	3.53126	50.1696	0.0089081	293.685	41.0318	257.42	64.852	93.7264	6.27357	93.1288	6.8712	86.3268	13.6732	99.269	0.731025	91.4364	8.56358	3.25372	22.0281	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.2	92.4001	0.177398	3.92093	3.52548	50.1698	0.00865899	270.352	57.446	249.984	64.447	93.3609	6.63912	93.1262	6.87383	86.3275	13.6725	99.269	0.730987	85.6604	14.3396	10.1721	29.8698	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.3	92.4132	0.177143	3.91385	3.5197	50.1704	0.00805147	260.08	60.6204	266.546	54.6941	92.6141	7.38595	93.1377	6.86232	86.3282	13.6718	99.2691	0.730949	68.2183	31.7817	17.2701	23.06	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.4	92.4263	0.176889	3.90679	3.51394	50.1708	0.00765754	272.859	50.3931	292.535	41.0535	92.2447	7.75527	93.1635	6.83646	86.3289	13.6711	99.2691	0.73091	51.6151	48.3849	14.7178	10.7121	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.5	92.4393	0.176635	3.89974	3.50819	50.1707	0.00775115	299.932	31.5161	301.696	38.1184	92.4894	7.51064	93.1909	6.80908	86.3296	13.6704	99.2691	0.73087	53.7677	46.2323	6.52178	4.48603	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.6	92.4524	0.176382	3.89271	3.50244	50.1703	0.00817289	316.045	19.6331	290.33	48.7677	93.067	6.93302	93.2085	6.7915	86.3304	13.6696	99.2692	0.73083	75.5977	24.4023	2.29207	5.20242	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.7	92.4654	0.17613	3.88569	3.49671	50.1698	0.00862492	309.265	26.8573	271.494	59.9887	93.6171	6.38288	93.2126	6.78743	86.3311	13.6689	99.2692	0.730789	88.9474	11.0526	1.84733	12.8175	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.8	92.4784	0.175878	3.87869	3.49099	50.1697	0.00878767	287.947	45.7204	254.208	65.3729	93.7484	6.25163	93.2081	6.79186	86.3319	13.6681	99.2693	0.730748	91.2264	8.77364	4.30309	24.7193	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
60.9	92.4913	0.175626	3.8717	3.48528	50.17	0.00842259	266.271	59.4252	251.908	62.8849	93.2504	6.74961	93.2079	6.79209	86.3326	13.6674	99.2693	0.730705	82.4642	17.5358	12.2742	29.5073	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61	92.5042	0.175375	3.86473	3.47958	50.1706	0.0078296	260.922	59.422	272.691	51.4617	92.5412	7.45885	93.223	6.77702	86.3334	13.6666	99.2693	0.730663	63.8992	36.1008	17.626	20.1481	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.1	92.5171	0.175124	3.85777	3.47389	50.1709	0.00754157	278.086	46.8007	296.632	38.9342	92.3176	7.68242	93.2498	6.75019	86.3342	13.6658	99.2694	0.730619	49.9058	50.0942	13.0836	8.73451	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.2	92.53	0.174874	3.85082	3.46821	50.1707	0.0077207	304.872	27.8997	300.863	39.3603	92.6513	7.34875	93.2753	6.7247	86.335	13.665	99.2694	0.730575	57.3655	42.6345	5.19871	4.0773	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.3	92.5429	0.174625	3.8439	3.46254	50.1703	0.00816035	316.446	19.5008	287.2	51.0272	93.2401	6.7599	93.29	6.71003	86.3358	13.6642	99.2695	0.730531	79.2999	20.7001	2.0237	6.07336	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.4	92.5557	0.174376	3.83698	3.45688	50.1699	0.00857448	306.17	29.8156	268.247	61.2777	93.7309	6.26911	93.2918	6.7082	86.3366	13.6634	99.2695	0.730486	90.0369	9.9631	1.98447	14.7757	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.5	92.5685	0.174127	3.83008	3.45123	50.1698	0.00864993	283.835	48.8428	252.51	65.4349	93.7539	6.2461	93.2872	6.71281	86.3374	13.6626	99.2696	0.73044	90.7167	9.28334	5.29266	26.3553	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.6	92.5812	0.173879	3.82319	3.44559	50.1702	0.00822016	263.97	60.3409	254.16	61.4423	93.1835	6.81654	93.289	6.71098	86.3383	13.6617	99.2696	0.730393	79.8676	20.1324	13.6593	28.6978	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.7	92.594	0.173631	3.81632	3.43997	50.1708	0.00765892	262.195	58.2277	277.074	49.1366	92.5285	7.47147	93.3062	6.69376	86.3391	13.6609	99.2697	0.730346	61.0362	38.9638	17.5476	18.0899	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.8	92.6067	0.173384	3.80947	3.43435	50.171	0.00744615	281.899	44.1844	298.879	37.8246	92.4026	7.59744	93.3331	6.66688	86.34	13.66	99.2697	0.730299	49.3198	50.6802	11.8869	7.59654	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
61.9	92.6194	0.173138	3.80262	3.42874	50.1708	0.0076723	307.739	25.7677	299.963	40.3926	92.7826	7.21738	93.357	6.64301	86.3408	13.6592	99.2697	0.73025	60.1379	39.8621	4.46375	3.94522	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62	92.6321	0.172892	3.7958	3.42315	50.1703	0.00811322	316.269	19.7972	285.196	52.3616	93.3666	6.6334	93.3697	6.63031	86.3417	13.6583	99.2698	0.730201	81.3778	18.6222	1.90399	6.74287	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.1	92.6447	0.172646	3.78898	3.41756	50.17	0.0084952	304.061	31.7973	266.37	61.9146	93.8108	6.18923	93.3703	6.62971	86.3426	13.6574	99.2698	0.730152	90.5772	9.42279	2.11155	16.0158	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.2	92.6573	0.172401	3.78218	3.41199	50.1699	0.00851571	281.413	50.5771	251.849	65.3002	93.7674	6.23256	93.3658	6.63416	86.3435	13.6565	99.2699	0.730102	90.2594	9.7406	5.98037	27.1509	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.3	92.6699	0.172156	3.7754	3.40642	50.1704	0.00805951	262.891	60.6858	255.85	60.443	93.1683	6.83172	93.369	6.63104	86.3444	13.6556	99.2699	0.730051	78.2684	21.7316	14.3937	28.0074	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.4	92.6825	0.171912	3.76863	3.40087	50.1709	0.00752711	263.139	57.4385	279.556	47.7996	92.557	7.44299	93.3871	6.6129	86.3453	13.6547	99.27	0.73	59.5215	40.4785	17.3922	16.9445	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.5	92.695	0.171668	3.76187	3.39532	50.1711	0.00735585	283.95	42.7712	299.937	37.3072	92.4819	7.51807	93.4136	6.5864	86.3463	13.6537	99.2701	0.729948	49.2046	50.7954	11.2485	7.05622	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.6	92.7076	0.171425	3.75513	3.38979	50.1709	0.00759977	309.008	24.8156	299.522	40.868	92.8777	7.12227	93.4364	6.56363	86.3472	13.6528	99.2701	0.729896	61.551	38.449	4.14599	3.91012	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.7	92.7201	0.171182	3.7484	3.38426	50.1704	0.0080338	316.105	20.0056	284.418	52.8371	93.4507	6.54933	93.4481	6.55194	86.3481	13.6519	99.2702	0.729843	82.228	17.772	1.85923	7.0448	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.8	92.7325	0.17094	3.74169	3.37875	50.1701	0.00839614	303.217	32.5852	265.791	62.0471	93.869	6.131	93.4482	6.5518	86.3491	13.6509	99.2702	0.729789	90.7825	9.21754	2.16765	16.462	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
62.9	92.745	0.170698	3.73499	3.37325	50.1701	0.0083966	280.628	51.1192	251.843	65.1386	93.8024	6.19761	93.4439	6.55607	86.3501	13.6499	99.2703	0.729735	90.1031	9.8969	6.22314	27.3192	50.1785	0.1	0.005	1	0.33	0.033	50	0.1	60	65	1	10	3.5	9000	1	8	3602.5	15	0.25	90	1	15	2700	50	200	15	1800	0.239475	25	12.5	0.01	1.5	0	15	30	3	0.001	0.35	1	0.1	0.1	100	1	100	0.5	10	50	25	265	50	5	10	50	0.5	40	0.1	30	7.5
